tag-local-identifier,date,timestamp,location-lat,location-long
3042,2018-10-12,2018-10-12 12:00:23,39.1201163,-3.7325049
3042,2018-10-13,2018-10-13 18:00:23,38.8562537,-3.657047
3042,2018-10-14,2018-10-14 12:00:23,38.8584823,-3.6611291
3042,2018-10-15,2018-10-15 12:00:23,38.856482,-3.6607042
3042,2018-10-16,2018-10-16 12:00:23,39.119392,-3.7291142
3042,2018-10-17,2018-10-17 12:00:23,38.8588718,-3.6605333
3042,2018-10-18,2018-10-18 12:00:23,38.8557201,-3.6612128
3042,2018-10-19,2018-10-19 12:00:23,38.8590067,-3.6607443
3042,2018-10-20,2018-10-20 12:00:23,38.8587236,-3.6609021
3042,2018-10-21,2018-10-21 12:00:23,38.8586658,-3.660923
3042,2018-10-22,2018-10-22 12:00:23,38.8585761,-3.6607406
3042,2018-10-23,2018-10-23 12:00:23,38.8591091,-3.6611133
3042,2018-10-24,2018-10-24 12:00:23,38.8582615,-3.661101
3042,2018-10-25,2018-10-25 12:00:23,38.8587375,-3.6608106
3042,2018-10-26,2018-10-26 12:00:23,38.8584136,-3.6621612
3042,2018-10-27,2018-10-27 12:00:23,38.8564304,-3.6612286
3042,2018-10-28,2018-10-28 12:00:23,38.8570783,-3.6601934
3042,2018-10-29,2018-10-29 12:00:23,38.8575178,-3.6607506
3042,2018-10-30,2018-10-30 12:00:23,39.1229177,-3.7286625
3042,2018-10-31,2018-10-31 12:00:23,39.1166048,-3.7311715
3042,2018-11-01,2018-11-01 12:00:23,39.1187132,-3.7307703
3042,2018-11-02,2018-11-02 12:00:23,38.8589618,-3.6608782
3042,2018-11-03,2018-11-03 12:00:23,38.8583625,-3.6610386
3042,2018-11-04,2018-11-04 12:00:23,38.8582108,-3.6615705
3042,2018-11-05,2018-11-05 12:00:23,38.8564074,-3.660944
3042,2018-11-06,2018-11-06 12:00:23,39.1197853,-3.7344253
3042,2018-11-07,2018-11-07 12:00:23,39.1180086,-3.7301531
3042,2018-11-08,2018-11-08 12:00:23,38.8564444,-3.6605694
3042,2018-11-09,2018-11-09 12:00:23,38.8564502,-3.6606004
3042,2018-11-10,2018-11-10 12:00:23,39.1244069,-3.7491736
3042,2018-11-11,2018-11-11 12:00:23,38.8563207,-3.660925
3042,2018-11-12,2018-11-12 12:00:23,38.8585177,-3.6614664
3042,2018-11-13,2018-11-13 12:00:23,38.8586936,-3.6611309
3042,2018-11-14,2018-11-14 12:00:23,38.8574822,-3.6598228
3042,2018-11-15,2018-11-15 12:00:23,38.8588744,-3.6605758
3042,2018-11-16,2018-11-16 12:00:23,38.8601069,-3.6651332
3042,2018-11-17,2018-11-17 12:00:23,38.8584865,-3.6610433
3042,2018-11-18,2018-11-18 12:00:23,38.8560077,-3.6609812
3042,2018-11-19,2018-11-19 12:00:23,38.860801,-3.6579257
3042,2018-11-20,2018-11-20 12:00:23,38.8575869,-3.6597318
3042,2018-11-21,2018-11-21 12:00:23,39.1239485,-3.7314943
3042,2018-11-22,2018-11-22 12:00:23,39.0134775,-3.697954
3042,2018-11-23,2018-11-23 12:00:23,38.8576998,-3.6604971
3042,2018-11-24,2018-11-24 12:00:23,38.8644455,-3.6633567
3042,2018-11-25,2018-11-25 12:00:23,38.8578526,-3.6602808
3042,2018-11-26,2018-11-26 12:00:23,39.1267569,-3.7256274
3042,2018-11-27,2018-11-27 12:00:23,38.9613289,-3.7139844
3042,2018-11-28,2018-11-28 12:00:23,38.8627074,-3.663809
3042,2018-11-29,2018-11-29 12:00:23,38.858393,-3.6604465
3042,2018-11-30,2018-11-30 12:00:23,38.857177,-3.6591704
3042,2018-12-01,2018-12-01 12:00:23,38.8579122,-3.6605427
3042,2018-12-02,2018-12-02 12:00:23,38.8575391,-3.6601884
3042,2018-12-03,2018-12-03 12:00:23,38.8604058,-3.6559156
3042,2018-12-04,2018-12-04 12:00:23,38.8606151,-3.6597129
3042,2018-12-05,2018-12-05 12:00:23,38.8635148,-3.6612687
3042,2018-12-06,2018-12-06 12:00:23,38.8624769,-3.6640005
3042,2018-12-07,2018-12-07 12:00:23,38.8603526,-3.6575898
3042,2018-12-08,2018-12-08 12:00:23,38.8622718,-3.6594251
3042,2018-12-09,2018-12-09 12:00:23,38.8565561,-3.6627226
3042,2018-12-10,2018-12-10 12:00:23,38.8638423,-3.6680618
3042,2018-12-11,2018-12-11 12:00:23,39.128437,-3.7120505
3042,2018-12-12,2018-12-12 12:00:23,39.1317796,-3.7070541
3042,2018-12-13,2018-12-13 12:00:23,39.1286997,-3.6931217
3042,2018-12-14,2018-12-14 12:00:23,39.0785312,-3.6843095
3042,2018-12-15,2018-12-15 12:00:23,38.8575357,-3.6605539
3042,2018-12-16,2018-12-16 12:00:23,38.8578217,-3.6604429
3042,2018-12-17,2018-12-17 12:00:23,38.8555937,-3.6608927
3042,2018-12-18,2018-12-18 12:00:23,38.8603948,-3.6585996
3042,2018-12-19,2018-12-19 12:00:23,38.8576275,-3.6605396
3042,2018-12-20,2018-12-20 12:00:23,38.8575689,-3.6593125
3042,2018-12-21,2018-12-21 12:00:23,38.858078,-3.6603615
3042,2018-12-22,2018-12-22 12:00:23,38.8597533,-3.6565083
3042,2018-12-23,2018-12-23 12:00:23,38.8597307,-3.65651
3042,2018-12-24,2018-12-24 12:00:23,38.8598514,-3.6567969
3042,2018-12-25,2018-12-25 12:00:23,38.8624538,-3.6904885
3042,2018-12-26,2018-12-26 12:00:53,38.8595237,-3.6565656
3042,2018-12-27,2018-12-27 12:00:23,38.8589877,-3.6638232
3042,2018-12-28,2018-12-28 12:00:23,38.8599525,-3.6590985
3042,2018-12-29,2018-12-29 12:00:23,38.8584683,-3.6610557
3042,2018-12-30,2018-12-30 12:00:23,38.8628666,-3.661774
3042,2018-12-31,2018-12-31 12:00:23,38.8566894,-3.6607939
3042,2019-01-01,2019-01-01 12:00:23,38.8602244,-3.6577721
3042,2019-01-02,2019-01-02 12:00:47,38.859516,-3.6573069
3042,2019-01-03,2019-01-03 12:00:23,38.8598273,-3.656456
3042,2019-01-04,2019-01-04 12:00:23,38.859722,-3.6562364
3042,2019-01-05,2019-01-05 12:00:23,38.8629007,-3.6641423
3042,2019-01-06,2019-01-06 12:00:23,38.860627,-3.6597679
3042,2019-01-07,2019-01-07 12:00:23,38.8607526,-3.6575526
3042,2019-01-08,2019-01-08 12:00:23,38.8611545,-3.6594632
3042,2019-01-09,2019-01-09 12:00:23,38.8599406,-3.6566741
3042,2019-01-10,2019-01-10 12:00:23,38.8598941,-3.6566207
3042,2019-01-11,2019-01-11 12:00:23,38.8599029,-3.6563894
3042,2019-01-12,2019-01-12 12:00:23,39.1286771,-3.7051116
3042,2019-01-13,2019-01-13 12:00:23,39.1285905,-3.7054574
3042,2019-01-14,2019-01-14 12:00:23,38.8593753,-3.6570439
3042,2019-01-15,2019-01-15 12:00:23,38.8609858,-3.6593662
3042,2019-01-16,2019-01-16 12:00:23,38.8594908,-3.656549
3042,2019-01-17,2019-01-17 12:00:23,38.8599152,-3.6569031
3042,2019-01-18,2019-01-18 12:00:23,38.8598135,-3.6565402
3042,2019-01-19,2019-01-19 12:00:23,38.8609138,-3.6599945
3042,2019-01-20,2019-01-20 12:00:23,38.860246,-3.6591486
3042,2019-01-21,2019-01-21 12:00:23,38.8597631,-3.6564293
3042,2019-01-22,2019-01-22 12:00:23,38.8590364,-3.6571086
3042,2019-01-23,2019-01-23 12:00:23,39.1309446,-3.7054581
3042,2019-01-24,2019-01-24 12:00:23,39.135771,-3.7177541
3042,2019-01-25,2019-01-25 12:00:23,38.8597398,-3.6562939
3042,2019-01-26,2019-01-26 12:00:23,38.8600146,-3.6569671
3042,2019-01-27,2019-01-27 12:00:23,38.8612906,-3.6587451
3042,2019-01-28,2019-01-28 12:00:23,38.8595661,-3.6568477
3042,2019-01-29,2019-01-29 12:00:23,39.1231259,-3.7297722
3042,2019-01-30,2019-01-30 12:00:23,38.8571402,-3.6603928
3042,2019-01-31,2019-01-31 12:00:23,39.1221573,-3.7439434
3042,2019-02-01,2019-02-01 12:00:23,39.1214545,-3.7433846
3042,2019-02-02,2019-02-02 12:00:23,38.8596344,-3.6568431
3042,2019-02-03,2019-02-03 12:00:23,39.1240567,-3.7323109
3042,2019-02-04,2019-02-04 12:00:23,38.8600074,-3.6568048
3042,2019-02-05,2019-02-05 12:00:23,38.8598086,-3.656355
3042,2019-02-06,2019-02-06 12:00:23,38.9056664,-3.6777785
3042,2019-02-07,2019-02-07 12:00:23,38.8594976,-3.6564437
3042,2019-02-08,2019-02-08 12:00:23,38.8599765,-3.6569184
3042,2019-02-09,2019-02-09 12:00:23,38.8593418,-3.6568457
3042,2019-02-10,2019-02-10 12:00:23,39.1389317,-3.7125498
3042,2019-02-11,2019-02-11 12:00:23,39.1353447,-3.7174575
3042,2019-02-12,2019-02-12 12:00:23,38.8597199,-3.656472
3042,2019-02-13,2019-02-13 12:00:23,38.8601875,-3.6564713
3042,2019-02-14,2019-02-14 12:00:23,38.8597647,-3.6562873
3042,2019-02-15,2019-02-15 12:00:23,38.8596467,-3.6561684
3042,2019-02-16,2019-02-16 12:00:23,38.8597906,-3.6563692
3042,2019-02-17,2019-02-17 12:00:23,38.8592049,-3.6562408
3042,2019-02-18,2019-02-18 12:00:23,38.8609983,-3.6597062
3042,2019-02-19,2019-02-19 12:00:23,38.8596907,-3.6563132
3042,2019-02-20,2019-02-20 12:00:23,38.863695,-3.6617729
3042,2019-02-21,2019-02-21 12:00:23,38.8595204,-3.6563399
3042,2019-02-22,2019-02-22 12:00:23,38.8597614,-3.6563876
3042,2019-02-23,2019-02-23 12:00:23,38.8597715,-3.6563991
3042,2019-02-24,2019-02-24 12:00:23,38.8597604,-3.6564001
3042,2019-02-25,2019-02-25 12:00:23,38.8597684,-3.6563821
3042,2019-02-26,2019-02-26 18:00:23,38.8603027,-3.6559057
3042,2019-02-27,2019-02-27 12:00:23,38.8596009,-3.6561728
3042,2019-02-28,2019-02-28 12:00:23,38.911739,-3.8420632
3042,2019-03-01,2019-03-01 12:00:23,38.8594302,-3.6564631
3042,2019-03-02,2019-03-02 12:00:29,39.1357773,-3.7179858
3042,2019-03-03,2019-03-03 12:00:23,39.4829085,-3.2927659
3042,2019-03-04,2019-03-04 12:00:23,39.8492378,-2.6707816
3042,2019-03-05,2019-03-05 12:00:23,41.495959,-0.1613743
3042,2019-03-06,2019-03-06 12:00:23,41.6735667,0.9478589
3042,2019-03-07,2019-03-07 12:00:23,42.2194672,2.2247285
3042,2019-03-08,2019-03-08 12:00:23,42.9661965,3.0207156
3042,2019-03-09,2019-03-09 18:00:23,45.7337265,5.0018489
3042,2019-03-10,2019-03-10 12:00:23,45.9800574,5.133252
3042,2019-03-11,2019-03-11 12:00:23,46.3823574,5.784278
3042,2019-03-12,2019-03-12 12:00:23,46.8204373,5.8506281
3042,2019-03-13,2019-03-13 12:00:23,49.6809738,10.297057
3042,2019-03-14,2019-03-14 12:00:23,49.2015851,10.6529448
3042,2019-03-15,2019-03-15 12:00:23,49.1997566,10.6514752
3042,2019-03-16,2019-03-16 12:00:23,49.2016337,10.6529412
3042,2019-03-17,2019-03-17 12:00:23,49.2016532,10.6529441
3042,2019-03-18,2019-03-18 12:00:23,49.1896235,10.610471
3042,2019-03-19,2019-03-19 12:00:23,49.2031998,10.6052521
3042,2019-03-20,2019-03-20 12:00:23,49.2162318,10.665328
3042,2019-03-21,2019-03-21 12:00:23,49.2270107,10.7258803
3042,2019-03-22,2019-03-22 12:00:23,49.2094705,10.6532793
3042,2019-03-23,2019-03-23 12:00:23,49.2161612,10.6660033
3042,2019-03-24,2019-03-24 12:00:23,49.1813956,10.6778078
3042,2019-03-25,2019-03-25 18:00:23,49.21616,10.6653078
3042,2019-03-26,2019-03-26 12:00:23,49.2161986,10.6653478
3042,2019-03-27,2019-03-27 12:00:23,49.216168,10.6653395
3042,2019-03-28,2019-03-28 12:00:23,49.2148095,10.666547
3042,2019-03-29,2019-03-29 12:00:23,49.216174,10.6653266
3042,2019-03-30,2019-03-30 12:00:23,49.216194,10.6653118
3042,2019-03-31,2019-03-31 02:00:23,49.2162378,10.6653547
3042,2019-04-01,2019-04-01 02:00:23,49.2161678,10.6653494
3042,2019-04-02,2019-04-02 02:00:23,49.2161754,10.6653675
3042,2019-04-03,2019-04-03 02:00:23,49.216209,10.6653259
3042,2019-04-04,2019-04-04 02:00:23,49.2162427,10.6653596
3042,2019-04-05,2019-04-05 02:00:23,49.2161681,10.6653472
3042,2019-04-06,2019-04-06 02:00:23,49.2161812,10.6653551
3042,2019-04-07,2019-04-07 02:00:23,49.2161862,10.6653544
3042,2019-04-08,2019-04-08 02:00:23,49.2161811,10.6653267
3042,2019-04-09,2019-04-09 02:00:23,49.2161587,10.6653339
3042,2019-04-10,2019-04-10 02:00:23,49.2162256,10.6652655
3042,2019-04-11,2019-04-11 02:00:23,49.2161744,10.6653152
3042,2019-04-12,2019-04-12 02:00:23,49.2161948,10.6653209
3042,2019-04-13,2019-04-13 02:00:23,49.2161449,10.6653276
3042,2019-04-14,2019-04-14 02:00:23,49.2162082,10.6653316
3042,2019-04-15,2019-04-15 02:00:23,49.2161779,10.6653612
3042,2019-04-16,2019-04-16 02:00:23,49.2161753,10.665341
3042,2019-04-17,2019-04-17 02:00:23,49.2162539,10.6652876
3042,2019-04-18,2019-04-18 02:00:23,49.2102196,10.6127619
3042,2019-04-19,2019-04-19 02:00:23,49.2580862,10.5338733
3042,2019-04-20,2019-04-20 02:00:23,49.2161853,10.6652788
3042,2019-04-21,2019-04-21 02:00:23,49.2161982,10.6653554
3042,2019-04-22,2019-04-22 02:00:23,49.2161836,10.6653106
3042,2019-04-23,2019-04-23 02:00:23,49.2161709,10.6653288
3042,2019-04-24,2019-04-24 02:00:23,49.21615,10.6653841
3042,2019-04-25,2019-04-25 02:00:23,49.2162296,10.665336
3042,2019-04-26,2019-04-26 02:00:23,49.258106,10.5338669
3042,2019-04-27,2019-04-27 02:00:23,49.2161986,10.6653281
3042,2019-04-28,2019-04-28 02:00:23,49.2161976,10.6653592
3042,2019-04-29,2019-04-29 02:00:23,49.21612,10.6653315
3042,2019-04-30,2019-04-30 02:00:23,49.2161865,10.6654019
3042,2019-05-01,2019-05-01 02:00:23,49.2162214,10.6653641
3042,2019-05-02,2019-05-02 02:00:23,49.2161972,10.6654018
3042,2019-05-03,2019-05-03 02:00:23,49.2161477,10.6653451
3042,2019-05-04,2019-05-04 02:00:23,49.2161947,10.6653374
3042,2019-05-05,2019-05-05 02:00:23,49.2162406,10.6653681
3042,2019-05-06,2019-05-06 02:00:23,49.2161889,10.6652906
3042,2019-05-07,2019-05-07 02:00:23,49.2161608,10.6653544
3042,2019-05-08,2019-05-08 02:00:23,49.216188,10.6652642
3042,2019-05-09,2019-05-09 02:00:23,49.2161845,10.6652682
3042,2019-05-10,2019-05-10 02:00:23,49.2162125,10.6653405
3042,2019-05-11,2019-05-11 02:00:23,49.2161612,10.6652379
3042,2019-05-12,2019-05-12 02:00:23,49.2162124,10.6653184
3042,2019-05-13,2019-05-13 02:00:23,49.2077159,10.5821511
3042,2019-05-14,2019-05-14 02:00:23,49.2162159,10.6653813
3042,2019-05-15,2019-05-15 02:00:23,49.2162046,10.6654229
3042,2019-05-16,2019-05-16 02:00:23,49.2161554,10.6652974
3042,2019-05-17,2019-05-17 02:00:23,49.2162121,10.6653472
3042,2019-05-18,2019-05-18 02:00:23,49.2162105,10.6653566
3042,2019-05-19,2019-05-19 02:00:23,49.2161992,10.6653714
3042,2019-05-20,2019-05-20 02:00:23,49.216171,10.6652663
3042,2019-05-21,2019-05-21 02:00:23,49.216185,10.6653711
3042,2019-05-22,2019-05-22 02:00:23,49.2161944,10.6653183
3042,2019-05-23,2019-05-23 02:00:23,49.2162718,10.6653892
3042,2019-05-24,2019-05-24 02:00:23,49.2162081,10.6653444
3042,2019-05-25,2019-05-25 02:00:23,49.2162091,10.6652259
3042,2019-05-26,2019-05-26 02:00:23,49.2161708,10.6653641
3042,2019-05-27,2019-05-27 02:00:23,49.2162338,10.66532
3042,2019-05-28,2019-05-28 02:00:23,49.2162689,10.6653354
3042,2019-05-29,2019-05-29 02:00:23,49.2162332,10.6653485
3042,2019-05-30,2019-05-30 02:00:23,49.216208,10.6654631
3042,2019-05-31,2019-05-31 02:00:23,49.2162622,10.6653782
3042,2019-06-01,2019-06-01 02:00:23,49.2162343,10.665366
3042,2019-06-02,2019-06-02 02:00:23,49.216212,10.6653364
3042,2019-06-03,2019-06-03 02:00:23,49.2162444,10.6653387
3042,2019-06-04,2019-06-04 02:00:23,49.2162052,10.6653339
3042,2019-06-05,2019-06-05 02:00:23,49.2162043,10.6653517
3042,2019-06-06,2019-06-06 02:00:23,49.2161161,10.6653731
3042,2019-06-07,2019-06-07 02:00:23,49.2162084,10.6653573
3042,2019-06-08,2019-06-08 02:00:23,49.2161919,10.6653444
3042,2019-06-09,2019-06-09 02:00:23,49.2162683,10.6651517
3042,2019-06-10,2019-06-10 02:00:23,49.2161616,10.6653172
3042,2019-06-11,2019-06-11 02:00:23,49.2161497,10.6653994
3042,2019-06-12,2019-06-12 02:00:23,49.2161703,10.665346
3042,2019-06-13,2019-06-13 02:00:23,49.2161813,10.6653778
3042,2019-06-14,2019-06-14 02:00:23,49.2161636,10.6652757
3042,2019-06-15,2019-06-15 02:00:23,49.2163452,10.665368
3042,2019-06-16,2019-06-16 02:00:23,49.2163082,10.6654054
3042,2019-06-17,2019-06-17 02:00:23,49.2161629,10.6653328
3042,2019-06-18,2019-06-18 02:00:23,49.216182,10.6653553
3042,2019-06-19,2019-06-19 02:00:23,49.2331039,10.541624
3042,2019-06-20,2019-06-20 02:00:23,49.2161727,10.6654019
3042,2019-06-21,2019-06-21 02:00:23,49.2161754,10.6653859
3042,2019-06-22,2019-06-22 02:00:23,49.2162353,10.6653034
3042,2019-06-23,2019-06-23 02:00:23,49.2161319,10.6653254
3042,2019-06-24,2019-06-24 02:00:23,49.2162033,10.6652312
3042,2019-06-25,2019-06-25 02:00:23,49.216165,10.6654094
3042,2019-06-26,2019-06-26 02:00:23,49.216167,10.6656847
3042,2019-06-27,2019-06-27 02:00:23,49.21617,10.6652704
3042,2019-06-28,2019-06-28 02:00:23,49.251611,10.5536625
3042,2019-06-29,2019-06-29 02:00:23,49.2324299,10.5415489
3042,2019-06-30,2019-06-30 02:00:23,49.2162143,10.6653032
3042,2019-07-01,2019-07-01 02:00:23,49.2589896,10.5252364
3042,2019-07-02,2019-07-02 02:00:23,49.2160339,10.6653597
3042,2019-07-03,2019-07-03 02:00:23,49.2324664,10.5414344
3042,2019-07-04,2019-07-04 02:00:23,49.2254441,10.5136798
3042,2019-07-05,2019-07-05 02:00:23,49.2161573,10.6653642
3042,2019-07-06,2019-07-06 02:00:23,49.2161874,10.6653669
3042,2019-07-07,2019-07-07 02:00:39,49.2162144,10.6653295
3042,2019-07-08,2019-07-08 02:00:23,49.2162198,10.6653182
3042,2019-07-09,2019-07-09 02:00:23,49.2576636,10.5376843
3042,2019-07-10,2019-07-10 02:00:23,49.2161182,10.6653313
3042,2019-07-11,2019-07-11 02:00:23,49.236949,10.5335912
3042,2019-07-12,2019-07-12 02:00:23,49.2161943,10.6653102
3042,2019-07-13,2019-07-13 02:00:23,49.2161531,10.6654461
3042,2019-07-14,2019-07-14 02:00:23,49.216179,10.6653021
3042,2019-07-15,2019-07-15 02:00:23,49.2161854,10.6653255
3042,2019-07-16,2019-07-16 02:00:23,49.2515582,10.5538179
3042,2019-07-17,2019-07-17 02:00:23,49.2323694,10.5422477
3042,2019-07-18,2019-07-18 02:00:23,49.2161699,10.6652765
3042,2019-07-19,2019-07-19 02:00:38,49.2162502,10.6653411
3042,2019-07-20,2019-07-20 02:00:23,49.2161983,10.6653467
3042,2019-07-21,2019-07-21 02:00:23,49.2161867,10.6653658
3042,2019-07-22,2019-07-22 02:00:23,49.2162144,10.6653814
3042,2019-07-23,2019-07-23 02:00:23,49.2162298,10.6653731
3042,2019-07-24,2019-07-24 02:00:23,49.2049407,10.585477
3042,2019-07-25,2019-07-25 02:00:38,49.2162599,10.6653962
3042,2019-07-26,2019-07-26 02:00:23,49.2162117,10.6653922
3042,2019-07-27,2019-07-27 02:00:23,49.216213,10.6652784
3042,2019-07-28,2019-07-28 02:00:23,49.2579173,10.5377105
3042,2019-07-29,2019-07-29 02:00:23,49.2161616,10.6653454
3042,2019-07-30,2019-07-30 02:00:23,49.2161871,10.6653021
3042,2019-07-31,2019-07-31 02:00:23,49.2161698,10.6653289
3042,2019-08-01,2019-08-01 02:00:23,49.2162012,10.6653399
3042,2019-08-02,2019-08-02 02:00:23,49.2160946,10.6655025
3042,2019-08-03,2019-08-03 02:00:23,49.2161818,10.6654967
3042,2019-08-04,2019-08-04 02:00:23,49.2161849,10.6653073
3042,2019-08-05,2019-08-05 02:00:23,49.2573378,10.5376107
3042,2019-08-06,2019-08-06 02:00:23,49.2573564,10.5376421
3042,2019-08-07,2019-08-07 02:00:23,49.2161846,10.6652924
3042,2019-08-08,2019-08-08 02:00:23,49.2161958,10.6653075
3042,2019-08-09,2019-08-09 02:00:23,49.2161961,10.6653126
3042,2019-08-10,2019-08-10 02:00:23,49.2162076,10.6653297
3042,2019-08-11,2019-08-11 02:00:23,49.2162649,10.6653666
3042,2019-08-12,2019-08-12 02:00:23,49.2077534,10.6751257
3042,2019-08-13,2019-08-13 02:00:23,49.2161611,10.6653367
3042,2019-08-14,2019-08-14 02:00:23,49.2162787,10.6652816
3042,2019-08-15,2019-08-15 02:00:23,49.2161961,10.6653305
3042,2019-08-16,2019-08-16 02:00:23,49.2161478,10.6652735
3042,2019-08-17,2019-08-17 02:00:23,49.2161993,10.6652519
3042,2019-08-18,2019-08-18 02:00:23,49.216169,10.6653579
3042,2019-08-19,2019-08-19 02:00:23,49.2161986,10.6653012
3042,2019-08-20,2019-08-20 02:00:23,49.2161931,10.6653507
3042,2019-08-21,2019-08-21 02:00:23,49.2162057,10.6653278
3042,2019-08-22,2019-08-22 02:00:23,49.2077857,10.6751191
3042,2019-08-23,2019-08-23 02:00:23,49.2162036,10.6653201
3042,2019-08-24,2019-08-24 02:00:23,49.182402,10.6802245
3042,2019-08-25,2019-08-25 02:00:23,49.2162525,10.6653379
3042,2019-08-26,2019-08-26 02:00:23,49.1802974,10.6784806
3042,2019-08-27,2019-08-27 02:00:23,49.1803089,10.6785269
3042,2019-08-28,2019-08-28 02:00:23,49.2162218,10.6652901
3042,2019-08-29,2019-08-29 02:00:23,49.21625,10.6652885
3042,2019-08-30,2019-08-30 02:00:23,49.2161979,10.6652763
3042,2019-08-31,2019-08-31 02:00:23,49.1141978,10.7589384
3042,2019-09-01,2019-09-01 02:00:23,48.7023199,9.6344928
3042,2019-09-02,2019-09-02 02:00:23,48.2109652,8.7571973
3042,2019-09-03,2019-09-03 02:00:23,47.560672,7.8448157
3042,2019-09-04,2019-09-04 02:00:23,46.2301374,5.2737213
3042,2019-09-05,2019-09-05 02:00:23,44.937875,4.9006318
3042,2019-09-06,2019-09-06 02:00:23,43.6841154,4.4409033
3042,2019-09-07,2019-09-07 02:00:23,43.546772,4.333152
3042,2019-09-08,2019-09-08 02:00:23,42.0080815,1.9792988
3042,2019-09-09,2019-09-09 02:00:23,41.550806,0.5878982
3042,2019-09-10,2019-09-10 02:00:23,41.5624426,0.5621807
3042,2019-09-11,2019-09-11 02:00:23,41.6137879,0.6137115
3042,2019-09-12,2019-09-12 02:00:23,41.6127833,0.6245476
3042,2019-09-13,2019-09-13 02:00:23,41.5631248,0.600432
3042,2019-09-14,2019-09-14 02:00:23,41.6127314,0.624637
3042,2019-09-15,2019-09-15 02:00:23,41.6127988,0.6245659
3042,2019-09-16,2019-09-16 02:00:23,41.6111462,0.6217545
3042,2019-09-17,2019-09-17 02:00:23,41.6111611,0.6217363
3042,2019-09-18,2019-09-18 02:00:23,41.7008432,0.012135
3042,2019-09-19,2019-09-19 02:00:23,41.5614637,-0.8561197
3042,2019-09-20,2019-09-20 02:00:23,40.4303775,-3.4878179
3042,2019-09-21,2019-09-21 02:00:23,40.3047787,-3.5237683
3042,2019-09-22,2019-09-22 02:00:23,40.3336695,-3.5995443
3042,2019-09-23,2019-09-23 02:00:23,40.333795,-3.5994544
3042,2019-09-24,2019-09-24 02:00:23,40.3137918,-3.5722707
3042,2019-09-25,2019-09-25 02:00:39,40.3342372,-3.6003911
3042,2019-09-26,2019-09-26 02:00:23,40.334284,-3.5998283
3042,2019-09-27,2019-09-27 02:00:23,40.308247,-3.5855637
3042,2019-09-28,2019-09-28 02:00:23,40.3116066,-3.5205683
3042,2019-09-29,2019-09-29 02:00:23,40.3246777,-3.5502262
3042,2019-09-30,2019-09-30 02:00:23,40.3128872,-3.5174092
3042,2019-10-01,2019-10-01 02:00:23,40.3129422,-3.5173423
3042,2019-10-02,2019-10-02 02:00:23,40.3116009,-3.5205755
3042,2019-10-03,2019-10-03 02:00:23,40.3130821,-3.5173731
3042,2019-10-04,2019-10-04 02:00:23,40.3132216,-3.5173785
3042,2019-10-05,2019-10-05 02:00:23,40.3130715,-3.5173297
3042,2019-10-06,2019-10-06 02:00:41,40.3720429,-3.6173057
3042,2019-10-07,2019-10-07 02:00:23,40.3879508,-3.6380753
3042,2019-10-08,2019-10-08 02:00:23,40.3827827,-3.6143143
3042,2019-10-09,2019-10-09 02:00:23,40.3342743,-3.5992897
3042,2019-10-10,2019-10-10 02:00:23,40.3342857,-3.5994378
3042,2019-10-11,2019-10-11 02:00:38,40.3878179,-3.6371002
3042,2019-10-12,2019-10-12 02:00:23,40.3146029,-3.6242814
3042,2019-10-13,2019-10-13 02:00:23,40.334269,-3.5998117
3042,2019-10-14,2019-10-14 02:00:23,40.3342231,-3.5998514
3042,2019-10-15,2019-10-15 02:00:23,40.3341284,-3.6009334
3042,2019-10-16,2019-10-16 02:00:23,40.3144908,-3.6242576
3042,2019-10-17,2019-10-17 02:00:23,40.3001377,-3.5164287
3042,2019-10-18,2019-10-18 02:00:23,40.3340906,-3.6007835
3042,2019-10-19,2019-10-19 02:00:23,40.3085878,-3.5890768
3042,2019-10-20,2019-10-20 02:00:23,40.3335615,-3.5993438
3042,2019-10-21,2019-10-21 02:00:23,40.3337656,-3.5993877
3042,2019-10-22,2019-10-22 02:00:23,40.3336645,-3.5992525
3042,2019-10-23,2019-10-23 02:00:23,40.333701,-3.5994869
3042,2019-10-24,2019-10-24 02:00:23,40.3339396,-3.6009331
3042,2019-10-25,2019-10-25 02:00:23,40.3039587,-3.5171032
3042,2019-10-26,2019-10-26 02:00:23,40.3341017,-3.6012022
3042,2019-10-27,2019-10-27 02:00:23,40.3341092,-3.6010565
3042,2019-10-28,2019-10-28 02:00:23,40.3342412,-3.598846
3042,2019-10-29,2019-10-29 02:00:23,40.3341423,-3.6008545
3042,2019-10-30,2019-10-30 02:00:23,40.3336757,-3.5994008
3042,2019-10-31,2019-10-31 02:00:23,40.3102483,-3.6103647
3042,2019-11-01,2019-11-01 02:00:23,40.3341158,-3.6009847
3042,2019-11-02,2019-11-02 02:00:23,40.3100385,-3.6106511
3042,2019-11-03,2019-11-03 02:00:23,40.301001,-3.52165
3042,2019-11-04,2019-11-04 02:00:23,40.2994769,-3.5231179
3042,2019-11-05,2019-11-05 02:00:25,40.3203904,-3.6331009
3042,2019-11-06,2019-11-06 02:00:23,40.3204601,-3.6327749
3042,2019-11-07,2019-11-07 02:00:23,40.3144525,-3.6243236
3042,2019-11-08,2019-11-08 02:00:23,40.3203866,-3.6329872
3042,2019-11-09,2019-11-09 02:00:23,40.3144226,-3.6243916
3042,2019-11-10,2019-11-10 02:00:23,40.314481,-3.6243081
